Year	Age	Canada	Denmark	EnglandandWales	Finland	Netherlands	Norway	Scotland	SouthKorea	Sweden	Taiwan	USA
150	1	0.002069944	0.002066973	0.002149563	0.002124896	0.001924748	0.001611292	0.003225233	0.001734128	0.001645186	0.00255902	0.003300306
150	2	0.014604088	0.018098632	0.014949466	0.014561685	0.015074741	0.013802258	0.018981634	0.011463334	0.013607399	0.014369331	0.017969667
150	3	0.039443952	0.043396588	0.044376052	0.039266352	0.043596291	0.039469331	0.057600371	0.040035083	0.041886503	0.042161979	0.04467787
150	4	0.135386569	0.17657243	0.148749337	0.131749753	0.159195797	0.141717737	0.163138304	0.141502942	0.1506926	0.12210534	0.147599279
151	1	0.002142507	0.002095096	0.002243866	0.002185176	0.001826879	0.00164141	0.003019991	0.001805165	0.001339297	0.002604232	0.003314795
151	2	0.014471521	0.016328988	0.01535831	0.01479655	0.014905994	0.012482925	0.018428771	0.011695699	0.012395782	0.014622908	0.018242228
151	3	0.03912804	0.047383554	0.045309157	0.039558296	0.046710312	0.039469331	0.057918605	0.040483476	0.039353045	0.042746087	0.045715244
151	4	0.136048606	0.148510797	0.154212707	0.140006549	0.154521899	0.158599474	0.171679577	0.140377842	0.159886048	0.125009153	0.146037151
152	1	0.002287798	0.002221645	0.002095477	0.002275597	0.001906106	0.001310116	0.002814749	0.001791428	0.001570781	0.002673558	0.003350474
152	2	0.013958042	0.016007234	0.015438301	0.014953128	0.014202881	0.015629028	0.02054808	0.011258153	0.013747201	0.015214586	0.018583369
152	3	0.037831701	0.048150278	0.045049112	0.039850239	0.043596291	0.040481365	0.055054498	0.040896402	0.041886503	0.043436397	0.045563001
152	4	0.13737268	0.152827971	0.155378225	0.133185717	0.160895397	0.145271787	0.16612775	0.141192523	0.150492742	0.135172499	0.149702479
153	1	0.002206526	0.00188418	0.002069127	0.002305738	0.002045918	0.001596234	0.002829409	0.001770519	0.001455039	0.002592176	0.003375349
153	2	0.014558355	0.020431344	0.015651611	0.014170241	0.015243488	0.01481713	0.021838094	0.011748648	0.012861789	0.016454293	0.018748663
153	3	0.039389493	0.044930036	0.04630345	0.039120381	0.044018531	0.046958384	0.058236839	0.040789697	0.041379811	0.04513562	0.046561429
153	4	0.133069439	0.164052625	0.161096552	0.14646839	0.169110126	0.152824143	0.186626804	0.146472979	0.163483484	0.138221502	0.152765646
154	1	0.00229187	0.00229195	0.002148176	0.002426299	0.002078541	0.001566116	0.003518436	0.001859678	0.001339297	0.002833308	0.003463504
154	2	0.014384687	0.015926796	0.01578493	0.013622221	0.016846585	0.015730515	0.019442354	0.012097366	0.013933604	0.017102322	0.01899133
154	3	0.038866588	0.048917002	0.048582675	0.039412324	0.049349313	0.043112654	0.063965052	0.041536711	0.040957568	0.049383679	0.0486645
154	4	0.146641198	0.180889605	0.169655831	0.159392072	0.173642391	0.164374805	0.203709349	0.139548355	0.168280065	0.148384848	0.158630172
155	1	0.002283257	0.002109157	0.002363132	0.002320808	0.001920087	0.001761881	0.003166592	0.001833022	0.001438505	0.002770011	0.003548371
155	2	0.015487131	0.017857317	0.017731382	0.016284034	0.014849745	0.014512669	0.023312395	0.012160429	0.013327795	0.016313417	0.019647235
155	3	0.04188633	0.046463485	0.053890669	0.044813272	0.046974212	0.046148757	0.068579447	0.043878451	0.040788671	0.04874647	0.049967413
155	4	0.149289346	0.163620907	0.190125255	0.158315098	0.175200357	0.179923773	0.227197848	0.159850724	0.172277216	0.162468342	0.167549137
156	1	0.002203319	0.002277889	0.001479731	0.002170106	0.001962031	0.00164141	0.002228343	0.001907014	0.001595583	0.00286345	0.003603661
156	2	0.015781209	0.01721381	0.011332086	0.016362323	0.015018492	0.01593349	0.017783764	0.012729842	0.013654	0.016595169	0.020682966
156	3	0.042605305	0.051217175	0.037385409	0.042915642	0.048452053	0.046958384	0.055850083	0.045721596	0.047544559	0.050339492	0.051273866
156	4	0.157564809	0.182616474	0.133087678	0.162264001	0.183839987	0.170150136	0.200719903	0.166120287	0.175674795	0.163920248	0.171336643
157	1	0.002549831	0.002454561	0.002071925	0.002209369	0.001940275	0.001740033	0.002974644	0.001966253	0.001507332	0.002775824	0.003877548
157	2	0.016729918	0.018026531	0.017405983	0.014783582	0.014952008	0.018133065	0.024113281	0.013026446	0.014493045	0.015729979	0.02100365
157	3	0.045601408	0.047537271	0.05382332	0.044787191	0.046210278	0.044457446	0.07518308	0.047172543	0.046156528	0.045144165	0.053281393
157	4	0.163960038	0.172675835	0.199799416	0.147446369	0.203899542	0.180580253	0.243273025	0.173244139	0.184203307	0.152273675	0.187365561
158	1	0.00229131	0.002061831	0.002576767	0.002194236	0.001833514	0.001320025	0.004146917	0.002022528	0.001695749	0.002939465	0.003826951
158	2	0.016600568	0.015062168	0.020444983	0.014556142	0.015034464	0.013674115	0.030209846	0.012628859	0.014306639	0.015809025	0.021471689
158	3	0.045161417	0.047537271	0.061914699	0.044353767	0.046775071	0.0487472	0.085677385	0.049461497	0.04051786	0.048098491	0.054144757
158	4	0.175234304	0.200955252	0.237712837	0.158054022	0.207649738	0.174812334	0.303149175	0.175009318	0.182005653	0.159705079	0.194969501
159	1	0.002327486	0.002019753	0.002479948	0.002375828	0.00187529	0.001860036	0.003458207	0.002007678	0.001490948	0.002963708	0.003596136
159	2	0.016528731	0.01842712	0.019299853	0.013873823	0.016326274	0.013575027	0.024386261	0.013920333	0.012768792	0.016625824	0.020648351
159	3	0.045024575	0.050162029	0.057608238	0.044498242	0.045388762	0.047772256	0.075339712	0.051332895	0.043981613	0.054473614	0.052522988
159	4	0.167825501	0.185958591	0.22708559	0.15168943	0.203205062	0.192559779	0.268395885	0.178721482	0.187200107	0.171202723	0.186753453
160	1	0.002402944	0.002216118	0.002430156	0.002194236	0.001828872	0.001845035	0.00351682	0.0019818	0.001368068	0.00273946	0.003549632
160	2	0.015601645	0.016664526	0.019000357	0.015238461	0.015199376	0.012881412	0.025114209	0.012077571	0.015238668	0.016151553	0.019635407
160	3	0.042540402	0.051766047	0.056982385	0.040163997	0.047956	0.043677491	0.075026449	0.04857232	0.045914871	0.047943	0.050894447
160	4	0.168147623	0.165391743	0.21979731	0.177854973	0.1982048	0.168157042	0.254578312	0.174395493	0.170617813	0.14372055	0.181141021
161	1	0.002276905	0.002019753	0.002410792	0.002481757	0.002070246	0.001605031	0.003179792	0.001998755	0.0015401	0.002839462	0.003498015
161	2	0.015640542	0.0192283	0.017511687	0.015693341	0.014594699	0.012881412	0.024386261	0.012591502	0.014819255	0.015150315	0.019719107
161	3	0.042464618	0.04899547	0.054553481	0.045076141	0.04698045	0.044457446	0.059363307	0.04643852	0.039792888	0.050379023	0.049100004
161	4	0.158483966	0.182959259	0.209600897	0.176794208	0.208483115	0.182354998	0.209775879	0.168296764	0.16961888	0.158583358	0.17180421
162	1	0.002220181	0.002286248	0.00226833	0.002512022	0.002000619	0.001770034	0.003546127	0.001897758	0.001490948	0.003084923	0.003542815
162	2	0.015200631	0.017625941	0.01789927	0.014480329	0.01594148	0.015061344	0.019381618	0.011439207	0.015658081	0.01733723	0.019592702
162	3	0.041245689	0.052203507	0.050306625	0.04536509	0.048469448	0.043677491	0.05748373	0.044493713	0.042934432	0.057738921	0.05004124
162	4	0.153007894	0.189386399	0.19294197	0.154871726	0.214733442	0.180136567	0.182978162	0.149882762	0.184403094	0.188168759	0.169993748
163	1	0.002236878	0.00256677	0.002344402	0.002587686	0.001898499	0.001710033	0.003648701	0.001742548	0.001572868	0.003154621	0.003446642
163	2	0.015091255	0.019628889	0.017203383	0.01614822	0.017095863	0.014565905	0.021747449	0.010908532	0.014493045	0.01733723	0.01935185
163	3	0.041043585	0.050745308	0.05203517	0.042331119	0.05119072	0.047772256	0.060929621	0.040933088	0.047767576	0.058568206	0.048331441
163	4	0.152685772	0.20652544	0.180986318	0.163711437	0.22417838	0.185017115	0.182140733	0.15305888	0.18400352	0.173025521	0.167165979
164	1	0.002247737	0.002328327	0.00231259	0.002239634	0.001963484	0.001755034	0.003253059	0.001887628	0.00162202	0.00322735	0.003360208
164	2	0.015112586	0.020109597	0.016701287	0.015844967	0.016353759	0.014367729	0.019927579	0.012111654	0.014586248	0.015650934	0.018740326
164	3	0.041140425	0.052495146	0.050634452	0.047965637	0.051858201	0.049722144	0.059206676	0.041249469	0.048250891	0.05167478	0.046492984
164	4	0.152041529	0.202669156	0.184432992	0.169368851	0.229456433	0.176143392	0.176697447	0.14415936	0.200386027	0.163070243	0.161062137
165	1	0.002171789	0.002454561	0.002051178	0.002617951	0.002112022	0.001800034	0.002813456	0.001804386	0.001736709	0.002975829	0.00340939
165	2	0.014749636	0.020990894	0.015221426	0.01683054	0.018140304	0.016745836	0.016742806	0.011365445	0.016077494	0.014465257	0.018361112
165	3	0.040186754	0.056869742	0.045120989	0.048254587	0.053655268	0.040947648	0.045736374	0.039930326	0.047687024	0.048979606	0.045849694
165	4	0.143022116	0.2108102	0.163681139	0.182098034	0.245012802	0.178361823	0.145712587	0.13727798	0.206579414	0.159564864	0.153613379
166	1	0.00219214	0.002622874	0.002280778	0.002451492	0.002079529	0.001695032	0.003721968	0.001960718	0.001712133	0.002890979	0.003422294
166	2	0.014917883	0.021711955	0.017784757	0.015162648	0.017645569	0.016448573	0.025114209	0.010826595	0.014539647	0.015809025	0.01859684
166	3	0.040550961	0.055119904	0.055000519	0.050132759	0.05735209	0.049137177	0.067508141	0.039540024	0.049781387	0.048150321	0.04587678
166	4	0.149142432	0.213381056	0.199763514	0.181037269	0.259596897	0.184129742	0.213544308	0.133977341	0.21037536	0.153675827	0.1550014
167	1	0.002207818	0.002342353	0.002275245	0.002739012	0.001991335	0.001515029	0.002945337	0.001922558	0.001662981	0.002757642	0.003362643
167	2	0.014098814	0.018266885	0.017520496	0.016527287	0.017453172	0.014367729	0.018107709	0.011611689	0.016030892	0.015729979	0.018291077
167	3	0.03840994	0.054828264	0.053555097	0.04926591	0.05000979	0.041337625	0.060616358	0.036746957	0.046156528	0.047683849	0.04548742
167	4	0.140767263	0.203097632	0.197322119	0.180330092	0.233206629	0.180136567	0.179628447	0.126557582	0.19239456	0.152694321	0.153285772
168	1	0.002103142	0.002763135	0.002250349	0.002436359	0.001949559	0.001635031	0.003150485	0.00182099	0.001703941	0.002851584	0.003307617
168	2	0.014026977	0.018347003	0.01688627	0.01614822	0.015474229	0.016349485	0.018562677	0.010689168	0.015704682	0.01409638	0.017688094
168	3	0.038273098	0.055703183	0.049799982	0.048110112	0.047904655	0.045627379	0.05638731	0.037460397	0.043981613	0.047113716	0.044786571
168	4	0.142377872	0.200526776	0.178293603	0.178915738	0.207788635	0.17525602	0.156599159	0.116455238	0.178809067	0.146244423	0.155018642
169	1	0.002259418	0.002230144	0.001834027	0.002209369	0.001814946	0.001605031	0.002696229	0.001897858	0.001531908	0.002842493	0.003245044
169	2	0.01412987	0.01690488	0.013970592	0.014631956	0.014539729	0.0129805	0.017561748	0.011376837	0.015052262	0.01588807	0.017701759
169	3	0.038487833	0.052932606	0.042975209	0.043197968	0.04579952	0.03899776	0.048085845	0.035925437	0.043498299	0.046750904	0.044248239
169	4	0.141733628	0.192385732	0.146555475	0.182098034	0.193482332	0.161945436	0.152412016	0.117649087	0.178409493	0.144141195	0.151509795
170	1	0.002209811	0.002328327	0.002059477	0.002633084	0.001986693	0.001665032	0.002886723	0.001914609	0.001597444	0.002618245	0.003353147
170	2	0.014160926	0.018186767	0.01553854	0.015541714	0.014512243	0.013773202	0.019290625	0.011026753	0.014679451	0.015545541	0.018140758
170	3	0.038565727	0.047974731	0.04489747	0.051288558	0.044515902	0.043677491	0.058736781	0.036329632	0.045673214	0.043848409	0.044227924
170	4	0.1369018	0.173104311	0.160126756	0.179622915	0.166675375	0.151740655	0.16832316	0.118047345	0.180207573	0.137270652	0.148863072
171	1	0.002205183	0.002678978	0.002377597	0.002481757	0.001787096	0.001440028	0.004015037	0.001844742	0.001474564	0.002790976	0.003315165
171	2	0.014133111	0.015943465	0.018084253	0.012964064	0.013907567	0.013971378	0.021474469	0.01058923	0.014027031	0.014491606	0.017918696
171	3	0.038481518	0.053078426	0.051290107	0.043486918	0.038919323	0.042897536	0.049182265	0.038570845	0.039551231	0.045817959	0.044749328
171	4	0.134646947	0.172675835	0.180447775	0.161943494	0.165841998	0.162389122	0.151993302	0.120994803	0.160428693	0.130680539	0.149587257
172	1	0.002117019	0.002160014	0.002333337	0.002239634	0.001684976	0.001350026	0.00338494	0.00183217	0.001253379	0.002700065	0.003231166
172	2	0.013636212	0.016344055	0.016560348	0.014556142	0.014319846	0.013674115	0.018016715	0.011126675	0.012302778	0.015519192	0.017891366
172	3	0.037235219	0.04855801	0.04632799	0.042620069	0.039330081	0.041337625	0.054820996	0.037985198	0.038906812	0.045351487	0.043141102
172	4	0.131103606	0.151252034	0.16055759	0.165479379	0.151813488	0.147303794	0.146131301	0.120438039	0.156033387	0.128857742	0.145957712
173	1	0.002147396	0.002047805	0.002147997	0.002254767	0.001796379	0.001470028	0.002974644	0.00172596	0.001613828	0.002745521	0.003163236
173	2	0.014098814	0.015863347	0.015036444	0.015996594	0.013247919	0.013475939	0.017379761	0.01032673	0.013281408	0.014596999	0.017686385
173	3	0.03840994	0.044766694	0.043303036	0.037130026	0.038149152	0.039192749	0.045736374	0.037723075	0.037054106	0.04022029	0.043679434
173	4	0.130459362	0.151252034	0.146160543	0.143203308	0.1441742	0.152628027	0.133569871	0.120676644	0.1378528	0.127034945	0.145647347
174	1	0.00211502	0.002482613	0.002311207	0.002285032	0.001763886	0.001785034	0.003003951	0.001843353	0.001482756	0.002615214	0.003307617
174	2	0.013644053	0.014100753	0.015195	0.013191504	0.012615757	0.013971378	0.019108638	0.010651664	0.014493045	0.01507127	0.017542899
174	3	0.037081541	0.045933253	0.043317938	0.045220616	0.036814188	0.037047872	0.050591948	0.03630931	0.034637534	0.043433767	0.042995515
174	4	0.132069972	0.144824894	0.135641005	0.135070775	0.149174461	0.134880582	0.145712587	0.12107523	0.1468432	0.129839248	0.143173049
175	1	0.002179771	0.002089883	0.00188382	0.00210344	0.001652483	0.001785034	0.00295999	0.001781867	0.001425412	0.002469756	0.003284
175	2	0.013174968	0.018106649	0.012658096	0.013646383	0.012285933	0.011791447	0.016560819	0.010239085	0.013001799	0.014017335	0.017042406
175	3	0.035919451	0.040246279	0.035524583	0.040019522	0.036249396	0.037437849	0.043543534	0.036996077	0.036409687	0.039909308	0.041363588
175	4	0.128526631	0.158964602	0.121064444	0.135424363	0.155146995	0.134880582	0.126451728	0.120597236	0.132258773	0.125071932	0.136017414
176	1	0.002138051	0.002202092	0.002254498	0.002239634	0.001573572	0.001410027	0.002857417	0.001809597	0.001409028	0.002669761	0.003127932
176	2	0.013060468	0.017225352	0.015503305	0.012964064	0.013742655	0.011692359	0.018471683	0.011163139	0.012582386	0.014860483	0.016755433
176	3	0.03558893	0.043600135	0.041589393	0.038574774	0.038919323	0.040752659	0.042133851	0.035845117	0.030771019	0.04224167	0.04082187
176	4	0.124661169	0.143539466	0.139446709	0.135424363	0.138618354	0.129112663	0.128545299	0.116553686	0.130860267	0.126333869	0.132275793
177	1	0.002160738	0.002258196	0.002146614	0.001921848	0.001759245	0.001320025	0.002710882	0.001777449	0.001310724	0.002651579	0.003189045
177	2	0.013264896	0.016183819	0.014613626	0.012130119	0.013055522	0.012485061	0.017925722	0.010038068	0.012535785	0.014702393	0.016507749
177	3	0.036159447	0.038058981	0.040039662	0.039152674	0.037276291	0.035487961	0.050905211	0.036693321	0.032784829	0.042397161	0.040835412
177	4	0.117896609	0.138826229	0.131583982	0.123402357	0.15028563	0.128668977	0.150318444	0.110979422	0.122469227	0.125773008	0.133862102
178	1	0.002177925	0.002005727	0.001726143	0.001967246	0.001861364	0.001755034	0.002681576	0.001750702	0.001253379	0.00258188	0.003225322
178	2	0.012862523	0.015622993	0.012605244	0.01402545	0.014099964	0.012782324	0.017834728	0.010649256	0.012069771	0.015545541	0.01696383
178	3	0.035005782	0.041704477	0.034719916	0.038719249	0.039432771	0.033538073	0.045736374	0.035394184	0.033348696	0.044314881	0.040832027
178	4	0.117574487	0.146967274	0.110365392	0.120220061	0.149868942	0.146416422	0.136082157	0.123371739	0.1288624	0.121145907	0.130930878
179	1	0.00218396	0.002202092	0.00206501	0.00210344	0.001791737	0.001485028	0.00287207	0.00178906	0.001343492	0.002697035	0.003352173
179	2	0.012977024	0.018587356	0.014974783	0.015390088	0.013192949	0.011296008	0.016924793	0.010790603	0.011650358	0.014070032	0.017003118
179	3	0.035336303	0.043745955	0.042930505	0.037130026	0.0386626	0.038022816	0.05309805	0.035548576	0.033912563	0.044625863	0.04091667
179	4	0.117252365	0.135398421	0.1368258	0.119159296	0.145424265	0.132662152	0.129801442	0.120072911	0.134656213	0.123529565	0.134603529
180	1	0.00223323	0.001753258	0.002053945	0.00210344	0.001633916	0.001260024	0.00287207	0.0016515	0.001261571	0.002493999	0.003271583
180	2	0.012891696	0.015622993	0.014155574	0.01334313	0.013440316	0.012286886	0.015377904	0.010899239	0.010997938	0.014149077	0.016958705
180	3	0.034948944	0.040246279	0.039786341	0.037707926	0.035889983	0.033148096	0.044326691	0.034485606	0.031012676	0.04410756	0.040398652
180	4	0.115963878	0.145681846	0.125803622	0.120220061	0.138479458	0.12822529	0.110959297	0.112938106	0.131459627	0.128016451	0.133758647
181	1	0.002237368	0.001963649	0.002031815	0.002027777	0.001652483	0.001485028	0.002710882	0.001696632	0.001220611	0.002569759	0.003232383
181	2	0.013132305	0.016584408	0.014208426	0.014859395	0.013797625	0.011692359	0.01710678	0.010451916	0.013607618	0.015044922	0.016762266
181	3	0.035725771	0.03878808	0.037998191	0.035107379	0.037635705	0.034513017	0.048555739	0.03410848	0.032543172	0.040375781	0.040540853
181	4	0.114997512	0.146967274	0.127383348	0.13401001	0.139451731	0.134880582	0.128545299	0.115738333	0.129261973	0.12310892	0.132629264
182	1	0.002178607	0.001570919	0.00206086	0.002390961	0.001731394	0.001725033	0.002945337	0.001633336	0.00141722	0.002827341	0.00323287
182	2	0.012846316	0.015783229	0.014551966	0.013115691	0.013577743	0.010503305	0.019381618	0.010486768	0.013001799	0.014465257	0.017025324
182	3	0.035037359	0.039808819	0.037372338	0.035829753	0.036146707	0.037242861	0.050278685	0.034647131	0.037537421	0.042863634	0.040229365
182	4	0.115963878	0.141397086	0.125552302	0.128352595	0.1441742	0.144641677	0.129801442	0.114610673	0.141249173	0.123950211	0.130706726
183	1	0.002431628	0.00217404	0.001986171	0.002345563	0.001819588	0.001740033	0.002579002	0.001749304	0.001449988	0.002645518	0.003331234
183	2	0.013240322	0.017145234	0.013635861	0.014177076	0.013632714	0.012187798	0.019472612	0.010811745	0.011277546	0.014992225	0.01702874
183	3	0.036068923	0.0389339	0.038907167	0.034962904	0.038765289	0.036852883	0.051688368	0.033536646	0.039309574	0.041516047	0.041194301
183	4	0.114031146	0.156822222	0.128891268	0.131888479	0.14847998	0.152628027	0.133151157	0.113495629	0.133257707	0.135447855	0.130999848
184	1	0.002205629	0.001907545	0.001997237	0.002012644	0.001796379	0.001710033	0.002666922	0.001767679	0.001425412	0.002927343	0.003289357
184	2	0.013191176	0.015943465	0.014093913	0.015162648	0.012725698	0.01119692	0.017925722	0.010113107	0.011929966	0.013411322	0.01674006
184	3	0.035887874	0.043308496	0.039234995	0.037418976	0.039894874	0.036657894	0.044639954	0.034108474	0.037456869	0.044366711	0.040808327
184	4	0.114353268	0.142254038	0.127347445	0.138606659	0.142090757	0.141535874	0.138175729	0.115042	0.135854933	0.120024186	0.131344698
185	1	0.002141361	0.002286248	0.002033198	0.002648216	0.001740677	0.00154503	0.003018604	0.001809384	0.001466372	0.002627336	0.003229705
185	2	0.011736133	0.014901932	0.013891313	0.017588672	0.013028037	0.014367729	0.015923865	0.011049228	0.012861995	0.014649696	0.016480418
185	3	0.032079507	0.042287757	0.037014708	0.035540803	0.039227392	0.036072928	0.041507326	0.036322954	0.039390126	0.044833184	0.040053307
185	4	0.113709025	0.150823558	0.126952513	0.143203308	0.149313357	0.126894232	0.116821298	0.117318639	0.154235307	0.129278387	0.131629199
186	1	0.002071301	0.002300274	0.002052562	0.002421226	0.001791737	0.001665032	0.002696229	0.001801627	0.001572868	0.002778855	0.003214123
186	2	0.012940843	0.016424173	0.013794418	0.015011022	0.013990023	0.012187798	0.015377904	0.010715495	0.013141604	0.014386212	0.016656359
186	3	0.035129992	0.047245632	0.039160489	0.040886371	0.038508565	0.041922592	0.042133851	0.037810506	0.038584602	0.043226445	0.03990772
186	4	0.113386903	0.168819551	0.121746599	0.14284972	0.153202449	0.141092188	0.128126585	0.11871776	0.136454293	0.132363121	0.128715218
187	1	0.002150076	0.002188066	0.001993087	0.00255742	0.001768528	0.001440028	0.002798803	0.001827548	0.00149914	0.002618245	0.003270852
187	2	0.012406404	0.018747592	0.013530157	0.016982166	0.013935052	0.011296008	0.018471683	0.011424202	0.014865857	0.013806548	0.016707604
187	3	0.03381843	0.04841219	0.039041279	0.038863724	0.039432771	0.037242861	0.0463629	0.039856315	0.037940183	0.043744748	0.040608568
187	4	0.116608121	0.154679842	0.125085565	0.14072819	0.150424526	0.12023894	0.115983869	0.129504486	0.148841067	0.13965431	0.128189322
188	1	0.002136542	0.002160014	0.002078841	0.002360696	0.001917066	0.001650032	0.002798803	0.001824754	0.001269763	0.002687943	0.003334643
188	2	0.01266782	0.017225352	0.014164383	0.012964064	0.013440316	0.012782324	0.016287839	0.010811745	0.012535785	0.01475509	0.016572659
188	3	0.034416318	0.043891775	0.038191907	0.034818429	0.038970668	0.037632838	0.04417006	0.034949991	0.032704277	0.044936844	0.04052731
188	4	0.113386903	0.152108986	0.128101405	0.123402357	0.149035565	0.119351568	0.124358156	0.121858464	0.12226944	0.133064197	0.129516994
189	1	0.002230461	0.002356379	0.001912866	0.002390961	0.00182423	0.001425027	0.002842763	0.001657289	0.001392644	0.00282431	0.003176871
189	2	0.012844433	0.016984998	0.013723948	0.014101263	0.012973066	0.013475939	0.016378832	0.011075608	0.011137742	0.014465257	0.016712729
189	3	0.034902627	0.040829558	0.037089215	0.036841077	0.037070912	0.034708006	0.049495528	0.036127701	0.031898753	0.040479441	0.040104093
189	4	0.110487806	0.151252034	0.11937701	0.134363598	0.139868419	0.125563174	0.117658727	0.115280694	0.13845216	0.12745559	0.129810116
190	1	0.002114193	0.001949623	0.001843709	0.002390961	0.001675692	0.001665032	0.002505734	0.001775851	0.001269763	0.002563698	0.003171027
190	2	0.01260759	0.015703111	0.014102722	0.014556142	0.014044993	0.012584149	0.01528691	0.01016179	0.012768792	0.013990987	0.016822052
190	3	0.034395263	0.042871036	0.038147203	0.034818429	0.036711499	0.038217805	0.043700165	0.035596091	0.032784829	0.039546496	0.04084557
190	4	0.112420537	0.150823558	0.122715976	0.12269518	0.140424004	0.140648502	0.1344073	0.112778814	0.131060053	0.128717527	0.128568657
191	1	0.002105675	0.002047805	0.00172891	0.002118573	0.001833514	0.001515029	0.002740189	0.001680841	0.001392644	0.002515212	0.003167619
191	2	0.012769354	0.016183819	0.012702139	0.010613854	0.013330375	0.01387229	0.014649955	0.010586761	0.013374611	0.014491606	0.016859631
191	3	0.034772101	0.037475702	0.03203769	0.040163997	0.03748167	0.035487961	0.045423111	0.033132833	0.034959744	0.040945914	0.04018535
191	4	0.114031146	0.139254706	0.106308369	0.13613154	0.125701012	0.129112663	0.120589727	0.112221292	0.135854933	0.118201389	0.131646442
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
